 r[σ]         g_ii         c_ii        
 1.57500e+00  1.00000e+00  2.04065e-01
 1.59000e+00  1.00000e+00  1.93531e-01
 1.60500e+00  1.00000e+00  1.83590e-01
 1.62000e+00  1.00000e+00  1.74209e-01
 1.63500e+00  1.00000e+00  1.65357e-01
 1.65000e+00  1.00000e+00  1.57001e-01
 1.66500e+00  1.00000e+00  1.49113e-01
 1.68000e+00  1.00000e+00  1.41665e-01
 1.69500e+00  1.00000e+00  1.34633e-01
 1.71000e+00  1.00000e+00  1.27990e-01
 1.72500e+00  1.00000e+00  1.21714e-01
 1.74000e+00  1.00000e+00  1.15783e-01
 1.75500e+00  1.00000e+00  1.10177e-01
 1.77000e+00  1.00000e+00  1.04877e-01
 1.78500e+00  1.00000e+00  9.98645e-02
 1.80000e+00  1.00000e+00  9.51225e-02
 1.81500e+00  1.00000e+00  9.06353e-02
 1.83000e+00  1.00000e+00  8.63878e-02
 1.84500e+00  1.00000e+00  8.23660e-02
 1.86000e+00  1.00000e+00  7.85568e-02
 1.87500e+00  1.00000e+00  7.49479e-02
 1.89000e+00  1.00000e+00  7.15276e-02
 1.90500e+00  1.00000e+00  6.82850e-02
 1.92000e+00  1.00000e+00  6.52100e-02
 1.93500e+00  1.00000e+00  6.22930e-02
 1.95000e+00  1.00000e+00  5.95250e-02
 1.96500e+00  1.00000e+00  5.68975e-02
 1.98000e+00  1.00000e+00  5.44026e-02
 1.99500e+00  1.00000e+00  5.20328e-02
 2.01000e+00  1.00000e+00  4.97813e-02
 2.02500e+00  1.00000e+00  4.76413e-02
 2.04000e+00  1.00000e+00  4.56068e-02
 2.05500e+00  1.00000e+00  4.36720e-02
 2.07000e+00  1.00000e+00  4.18313e-02
 2.08500e+00  1.00000e+00  4.00796e-02
 2.10000e+00  1.00000e+00  3.84122e-02
 2.11500e+00  1.00000e+00  3.68245e-02
 2.13000e+00  1.00000e+00  3.53123e-02
 2.14500e+00  1.00000e+00  3.38714e-02
 2.16000e+00  1.00000e+00  3.24982e-02
 2.17500e+00  1.00000e+00  3.11890e-02
 2.19000e+00  1.00000e+00  2.99405e-02
 2.20500e+00  1.00000e+00  2.87496e-02
 2.22000e+00  1.00000e+00  2.76133e-02
 2.23500e+00  1.00000e+00  2.65287e-02
 2.25000e+00  1.00000e+00  2.54931e-02
 2.26500e+00  1.00000e+00  2.45042e-02
 2.28000e+00  1.00000e+00  2.35596e-02
 2.29500e+00  1.00000e+00  2.26569e-02
 2.31000e+00  1.00000e+00  2.17941e-02
 2.32500e+00  1.00000e+00  2.09692e-02
 2.34000e+00  1.00000e+00  2.01804e-02
 2.35500e+00  1.00000e+00  1.94258e-02
 2.37000e+00  1.00000e+00  1.87038e-02
 2.38500e+00  1.00000e+00  1.80128e-02
 2.40000e+00  1.00000e+00  1.73513e-02
 2.41500e+00  1.00000e+00  1.67179e-02
 2.43000e+00  1.00000e+00  1.61112e-02
 2.44500e+00  1.00000e+00  1.55299e-02
 2.46000e+00  1.00000e+00  1.49728e-02
 2.47500e+00  1.00000e+00  1.44389e-02
 2.49000e+00  1.00000e+00  1.39270e-02
 2.50500e+00  1.00000e+00  1.34360e-02
 2.52000e+00  1.00000e+00  1.29651e-02
 2.53500e+00  1.00000e+00  1.25133e-02
 2.55000e+00  1.00000e+00  1.20797e-02
 2.56500e+00  1.00000e+00  1.16634e-02
 2.58000e+00  1.00000e+00  1.12638e-02
 2.59500e+00  1.00000e+00  1.08800e-02
 2.61000e+00  1.00000e+00  1.05114e-02
 2.62500e+00  1.00000e+00  1.01572e-02
 2.64000e+00  1.00000e+00  9.81681e-03
 2.65500e+00  1.00000e+00  9.48964e-03
 2.67000e+00  1.00000e+00  9.17510e-03
 2.68500e+00  1.00000e+00  8.87263e-03
 2.70000e+00  1.00000e+00  8.58171e-03
 2.71500e+00  1.00000e+00  8.30183e-03
 2.73000e+00  1.00000e+00  8.03253e-03
 2.74500e+00  1.00000e+00  7.77335e-03
 2.76000e+00  1.00000e+00  7.52386e-03
 2.77500e+00  1.00000e+00  7.28364e-03
 2.79000e+00  1.00000e+00  7.05232e-03
 2.80500e+00  1.00000e+00  6.82950e-03
 2.82000e+00  1.00000e+00  6.61485e-03
 2.83500e+00  1.00000e+00  6.40801e-03
 2.85000e+00  1.00000e+00  6.20867e-03
 2.86500e+00  1.00000e+00  6.01651e-03
 2.88000e+00  1.00000e+00  5.83126e-03
 2.89500e+00  1.00000e+00  5.65261e-03
 2.91000e+00  1.00000e+00  5.48031e-03
 2.92500e+00  1.00000e+00  5.31410e-03
 2.94000e+00  1.00000e+00  5.15373e-03
 2.95500e+00  1.00000e+00  4.99898e-03
 2.97000e+00  1.00000e+00  4.84961e-03
 2.98500e+00  1.00000e+00  4.70542e-03
 3.00000e+00  1.00000e+00  4.56620e-03
 3.01500e+00  1.00000e+00  4.43176e-03
 3.03000e+00  1.00000e+00  4.30191e-03
 3.04500e+00  1.00000e+00  4.17647e-03
 3.06000e+00  1.00000e+00  4.05528e-03
 3.07500e+00  1.00000e+00  3.93817e-03
 3.09000e+00  1.00000e+00  3.82498e-03
 3.10500e+00  1.00000e+00  3.71556e-03
 3.12000e+00  1.00000e+00  3.60977e-03
 3.13500e+00  1.00000e+00  3.50748e-03
 3.15000e+00  1.00000e+00  3.40856e-03
 3.16500e+00  1.00000e+00  3.31287e-03
 3.18000e+00  1.00000e+00  3.22030e-03
 3.19500e+00  1.00000e+00  3.13073e-03
 3.21000e+00  1.00000e+00  3.04405e-03
 3.22500e+00  1.00000e+00  2.96015e-03
 3.24000e+00  1.00000e+00  2.87894e-03
 3.25500e+00  1.00000e+00  2.80032e-03
 3.27000e+00  1.00000e+00  2.72419e-03
 3.28500e+00  1.00000e+00  2.65046e-03
 3.30000e+00  1.00000e+00  2.57904e-03
 3.31500e+00  1.00000e+00  2.50986e-03
 3.33000e+00  1.00000e+00  2.44284e-03
 3.34500e+00  1.00000e+00  2.37789e-03
 3.36000e+00  1.00000e+00  2.31495e-03
 3.37500e+00  1.00000e+00  2.25394e-03
 3.39000e+00  1.00000e+00  2.19480e-03
 3.40500e+00  1.00000e+00  2.13746e-03
 3.42000e+00  1.00000e+00  2.08186e-03
 3.43500e+00  1.00000e+00  2.02793e-03
 3.45000e+00  1.00000e+00  1.97563e-03
 3.46500e+00  1.00000e+00  1.92490e-03
 3.48000e+00  1.00000e+00  1.87568e-03
 3.49500e+00  1.00000e+00  1.82792e-03
 3.51000e+00  1.00000e+00  1.78157e-03
 3.52500e+00  1.00000e+00  1.73659e-03
 3.54000e+00  1.00000e+00  1.69293e-03
 3.55500e+00  1.00000e+00  1.65054e-03
 3.57000e+00  1.00000e+00  1.60938e-03
 3.58500e+00  1.00000e+00  1.56942e-03
 3.60000e+00  1.00000e+00  1.53061e-03
 3.61500e+00  1.00000e+00  1.49291e-03
 3.63000e+00  1.00000e+00  1.45629e-03
 3.64500e+00  1.00000e+00  1.42072e-03
 3.66000e+00  1.00000e+00  1.38615e-03
 3.67500e+00  1.00000e+00  1.35257e-03
 3.69000e+00  1.00000e+00  1.31992e-03
 3.70500e+00  1.00000e+00  1.28819e-03
 3.72000e+00  1.00000e+00  1.25735e-03
 3.73500e+00  1.00000e+00  1.22737e-03
 3.75000e+00  1.00000e+00  1.19822e-03
 3.76500e+00  1.00000e+00  1.16987e-03
 3.78000e+00  1.00000e+00  1.14230e-03
 3.79500e+00  1.00000e+00  1.11548e-03
 3.81000e+00  1.00000e+00  1.08940e-03
 3.82500e+00  1.00000e+00  1.06402e-03
 3.84000e+00  1.00000e+00  1.03934e-03
 3.85500e+00  1.00000e+00  1.01531e-03
 3.87000e+00  1.00000e+00  9.91936e-04
 3.88500e+00  1.00000e+00  9.69184e-04
 3.90000e+00  1.00000e+00  9.47039e-04
 3.91500e+00  1.00000e+00  9.25481e-04
 3.93000e+00  1.00000e+00  9.04494e-04
 3.94500e+00  1.00000e+00  8.84059e-04
 3.96000e+00  1.00000e+00  8.64162e-04
 3.97500e+00  1.00000e+00  8.44784e-04
 3.99000e+00  1.00000e+00  8.25912e-04
 4.00500e+00  1.00000e+00  8.07529e-04
 4.02000e+00  1.00000e+00  7.89622e-04
 4.03500e+00  1.00000e+00  7.72177e-04
 4.05000e+00  1.00000e+00  7.55179e-04
 4.06500e+00  1.00000e+00  7.38617e-04
 4.08000e+00  1.00000e+00  7.22476e-04
 4.09500e+00  1.00000e+00  7.06746e-04
 4.11000e+00  1.00000e+00  6.91413e-04
 4.12500e+00  1.00000e+00  6.76467e-04
 4.14000e+00  1.00000e+00  6.61897e-04
 4.15500e+00  1.00000e+00  6.47691e-04
 4.17000e+00  1.00000e+00  6.33840e-04
 4.18500e+00  1.00000e+00  6.20333e-04
 4.20000e+00  1.00000e+00  6.07161e-04
 4.21500e+00  1.00000e+00  5.94314e-04
 4.23000e+00  1.00000e+00  5.81783e-04
 4.24500e+00  1.00000e+00  5.69559e-04
 4.26000e+00  1.00000e+00  5.57633e-04
 4.27500e+00  1.00000e+00  5.45998e-04
 4.29000e+00  1.00000e+00  5.34645e-04
 4.30500e+00  1.00000e+00  5.23566e-04
 4.32000e+00  1.00000e+00  5.12754e-04
 4.33500e+00  1.00000e+00  5.02202e-04
 4.35000e+00  1.00000e+00  4.91903e-04
 4.36500e+00  1.00000e+00  4.81848e-04
 4.38000e+00  1.00000e+00  4.72033e-04
 4.39500e+00  1.00000e+00  4.62450e-04
 4.41000e+00  1.00000e+00  4.53094e-04
 4.42500e+00  1.00000e+00  4.43957e-04
 4.44000e+00  1.00000e+00  4.35035e-04
 4.45500e+00  1.00000e+00  4.26321e-04
 4.47000e+00  1.00000e+00  4.17810e-04
 4.48500e+00  1.00000e+00  4.09497e-04
 4.50000e+00  1.00000e+00  4.01376e-04
 4.51500e+00  1.00000e+00  3.93442e-04
 4.53000e+00  1.00000e+00  3.85691e-04
 4.54500e+00  1.00000e+00  3.78117e-04
 4.56000e+00  1.00000e+00  3.70716e-04
 4.57500e+00  1.00000e+00  3.63484e-04
 4.59000e+00  1.00000e+00  3.56415e-04
 4.60500e+00  1.00000e+00  3.49507e-04
 4.62000e+00  1.00000e+00  3.42754e-04
 4.63500e+00  1.00000e+00  3.36153e-04
 4.65000e+00  1.00000e+00  3.29699e-04
 4.66500e+00  1.00000e+00  3.23390e-04
 4.68000e+00  1.00000e+00  3.17221e-04
 4.69500e+00  1.00000e+00  3.11189e-04
 4.71000e+00  1.00000e+00  3.05291e-04
 4.72500e+00  1.00000e+00  2.99522e-04
 4.74000e+00  1.00000e+00  2.93880e-04
 4.75500e+00  1.00000e+00  2.88362e-04
 4.77000e+00  1.00000e+00  2.82964e-04
 4.78500e+00  1.00000e+00  2.77684e-04
 4.80000e+00  1.00000e+00  2.72518e-04
 4.81500e+00  1.00000e+00  2.67464e-04
 4.83000e+00  1.00000e+00  2.62520e-04
 4.84500e+00  1.00000e+00  2.57681e-04
 4.86000e+00  1.00000e+00  2.52946e-04
 4.87500e+00  1.00000e+00  2.48313e-04
 4.89000e+00  1.00000e+00  2.43778e-04
 4.90500e+00  1.00000e+00  2.39339e-04
 4.92000e+00  1.00000e+00  2.34994e-04
 4.93500e+00  1.00000e+00  2.30742e-04
 4.95000e+00  1.00000e+00  2.26578e-04
 4.96500e+00  1.00000e+00  2.22502e-04
 4.98000e+00  1.00000e+00  2.18511e-04
 4.99500e+00  1.00000e+00  2.14604e-04
 5.01000e+00  1.00000e+00  2.10778e-04
 5.02500e+00  1.00000e+00  2.07031e-04
 5.04000e+00  1.00000e+00  2.03362e-04
 5.05500e+00  1.00000e+00  1.99768e-04
 5.07000e+00  1.00000e+00  1.96248e-04
 5.08500e+00  1.00000e+00  1.92800e-04
 5.10000e+00  1.00000e+00  1.89423e-04
 5.11500e+00  1.00000e+00  1.86115e-04
 5.13000e+00  1.00000e+00  1.82873e-04
 5.14500e+00  1.00000e+00  1.79698e-04
 5.16000e+00  1.00000e+00  1.76587e-04
 5.17500e+00  1.00000e+00  1.73538e-04
 5.19000e+00  1.00000e+00  1.70550e-04
 5.20500e+00  1.00000e+00  1.67623e-04
 5.22000e+00  1.00000e+00  1.64753e-04
 5.23500e+00  1.00000e+00  1.61941e-04
 5.25000e+00  1.00000e+00  1.59185e-04
 5.26500e+00  1.00000e+00  1.56483e-04
 5.28000e+00  1.00000e+00  1.53835e-04
 5.29500e+00  1.00000e+00  1.51239e-04
 5.31000e+00  1.00000e+00  1.48694e-04
 5.32500e+00  1.00000e+00  1.46198e-04
 5.34000e+00  1.00000e+00  1.43752e-04
 5.35500e+00  1.00000e+00  1.41352e-04
 5.37000e+00  1.00000e+00  1.39000e-04
 5.38500e+00  1.00000e+00  1.36693e-04
 5.40000e+00  1.00000e+00  1.34431e-04
 5.41500e+00  1.00000e+00  1.32212e-04
 5.43000e+00  1.00000e+00  1.30036e-04
 5.44500e+00  1.00000e+00  1.27901e-04
 5.46000e+00  1.00000e+00  1.25807e-04
 5.47500e+00  1.00000e+00  1.23754e-04
 5.49000e+00  1.00000e+00  1.21739e-04
 5.50500e+00  1.00000e+00  1.19762e-04
 5.52000e+00  1.00000e+00  1.17823e-04
 5.53500e+00  1.00000e+00  1.15920e-04
 5.55000e+00  1.00000e+00  1.14053e-04
 5.56500e+00  1.00000e+00  1.12221e-04
 5.58000e+00  1.00000e+00  1.10423e-04
 5.59500e+00  1.00000e+00  1.08659e-04
 5.61000e+00  1.00000e+00  1.06927e-04
 5.62500e+00  1.00000e+00  1.05228e-04
 5.64000e+00  1.00000e+00  1.03560e-04
 5.65500e+00  1.00000e+00  1.01922e-04
 5.67000e+00  1.00000e+00  1.00315e-04
 5.68500e+00  1.00000e+00  9.87377e-05
 5.70000e+00  1.00000e+00  9.71890e-05
 5.71500e+00  1.00000e+00  9.56685e-05
 5.73000e+00  1.00000e+00  9.41757e-05
 5.74500e+00  1.00000e+00  9.27100e-05
 5.76000e+00  1.00000e+00  9.12708e-05
 5.77500e+00  1.00000e+00  8.98577e-05
 5.79000e+00  1.00000e+00  8.84700e-05
 5.80500e+00  1.00000e+00  8.71072e-05
 5.82000e+00  1.00000e+00  8.57689e-05
 5.83500e+00  1.00000e+00  8.44545e-05
 5.85000e+00  1.00000e+00  8.31635e-05
 5.86500e+00  1.00000e+00  8.18955e-05
 5.88000e+00  1.00000e+00  8.06500e-05
 5.89500e+00  1.00000e+00  7.94265e-05
 5.91000e+00  1.00000e+00  7.82247e-05
 5.92500e+00  1.00000e+00  7.70440e-05
 5.94000e+00  1.00000e+00  7.58840e-05
 5.95500e+00  1.00000e+00  7.47444e-05
 5.97000e+00  1.00000e+00  7.36246e-05
 5.98500e+00  1.00000e+00  7.25244e-05
 6.00000e+00  1.00000e+00  7.14434e-05
 6.01500e+00  1.00000e+00  7.03811e-05
 6.03000e+00  1.00000e+00  6.93371e-05
 6.04500e+00  1.00000e+00  6.83112e-05
 6.06000e+00  1.00000e+00  6.73030e-05
 6.07500e+00  1.00000e+00  6.63120e-05
 6.09000e+00  1.00000e+00  6.53381e-05
 6.10500e+00  1.00000e+00  6.43808e-05
 6.12000e+00  1.00000e+00  6.34398e-05
 6.13500e+00  1.00000e+00  6.25149e-05
 6.15000e+00  1.00000e+00  6.16056e-05
 6.16500e+00  1.00000e+00  6.07117e-05
 6.18000e+00  1.00000e+00  5.98329e-05
 6.19500e+00  1.00000e+00  5.89689e-05
 6.21000e+00  1.00000e+00  5.81195e-05
 6.22500e+00  1.00000e+00  5.72842e-05
 6.24000e+00  1.00000e+00  5.64630e-05
 6.25500e+00  1.00000e+00  5.56554e-05
 6.27000e+00  1.00000e+00  5.48613e-05
 6.28500e+00  1.00000e+00  5.40804e-05
 6.30000e+00  1.00000e+00  5.33124e-05
 6.31500e+00  1.00000e+00  5.25571e-05
 6.33000e+00  1.00000e+00  5.18143e-05
 6.34500e+00  1.00000e+00  5.10837e-05
 6.36000e+00  1.00000e+00  5.03651e-05
 6.37500e+00  1.00000e+00  4.96582e-05
 6.39000e+00  1.00000e+00  4.89629e-05
 6.40500e+00  1.00000e+00  4.82789e-05
 6.42000e+00  1.00000e+00  4.76061e-05
 6.43500e+00  1.00000e+00  4.69441e-05
 6.45000e+00  1.00000e+00  4.62929e-05
 6.46500e+00  1.00000e+00  4.56522e-05
 6.48000e+00  1.00000e+00  4.50218e-05
 6.49500e+00  1.00000e+00  4.44015e-05
 6.51000e+00  1.00000e+00  4.37912e-05
 6.52500e+00  1.00000e+00  4.31907e-05
 6.54000e+00  1.00000e+00  4.25997e-05
 6.55500e+00  1.00000e+00  4.20182e-05
 6.57000e+00  1.00000e+00  4.14459e-05
 6.58500e+00  1.00000e+00  4.08826e-05
 6.60000e+00  1.00000e+00  4.03283e-05
 6.61500e+00  1.00000e+00  3.97827e-05
 6.63000e+00  1.00000e+00  3.92457e-05
 6.64500e+00  1.00000e+00  3.87172e-05
 6.66000e+00  1.00000e+00  3.81969e-05
 6.67500e+00  1.00000e+00  3.76848e-05
 6.69000e+00  1.00000e+00  3.71807e-05
 6.70500e+00  1.00000e+00  3.66844e-05
 6.72000e+00  1.00000e+00  3.61958e-05
 6.73500e+00  1.00000e+00  3.57148e-05
 6.75000e+00  1.00000e+00  3.52413e-05
 6.76500e+00  1.00000e+00  3.47750e-05
 6.78000e+00  1.00000e+00  3.43160e-05
 6.79500e+00  1.00000e+00  3.38639e-05
 6.81000e+00  1.00000e+00  3.34189e-05
 6.82500e+00  1.00000e+00  3.29806e-05
 6.84000e+00  1.00000e+00  3.25490e-05
 6.85500e+00  1.00000e+00  3.21240e-05
 6.87000e+00  1.00000e+00  3.17055e-05
 6.88500e+00  1.00000e+00  3.12933e-05
 6.90000e+00  1.00000e+00  3.08873e-05
 6.91500e+00  1.00000e+00  3.04875e-05
 6.93000e+00  1.00000e+00  3.00937e-05
 6.94500e+00  1.00000e+00  2.97058e-05
 6.96000e+00  1.00000e+00  2.93237e-05
 6.97500e+00  1.00000e+00  2.89474e-05
 6.99000e+00  1.00000e+00  2.85767e-05
 7.00500e+00  1.00000e+00  2.82115e-05
 7.02000e+00  1.00000e+00  2.78517e-05
 7.03500e+00  1.00000e+00  2.74973e-05
 7.05000e+00  1.00000e+00  2.71482e-05
 7.06500e+00  1.00000e+00  2.68042e-05
 7.08000e+00  1.00000e+00  2.64652e-05
 7.09500e+00  1.00000e+00  2.61313e-05
 7.11000e+00  1.00000e+00  2.58023e-05
 7.12500e+00  1.00000e+00  2.54781e-05
 7.14000e+00  1.00000e+00  2.51586e-05
 7.15500e+00  1.00000e+00  2.48438e-05
 7.17000e+00  1.00000e+00  2.45336e-05
 7.18500e+00  1.00000e+00  2.42279e-05
 7.20000e+00  1.00000e+00  2.39266e-05
 7.21500e+00  1.00000e+00  2.36297e-05
 7.23000e+00  1.00000e+00  2.33370e-05
 7.24500e+00  1.00000e+00  2.30486e-05
 7.26000e+00  1.00000e+00  2.27644e-05
 7.27500e+00  1.00000e+00  2.24842e-05
 7.29000e+00  1.00000e+00  2.22081e-05
 7.30500e+00  1.00000e+00  2.19359e-05
 7.32000e+00  1.00000e+00  2.16675e-05
 7.33500e+00  1.00000e+00  2.14030e-05
 7.35000e+00  1.00000e+00  2.11423e-05
 7.36500e+00  1.00000e+00  2.08852e-05
 7.38000e+00  1.00000e+00  2.06318e-05
 7.39500e+00  1.00000e+00  2.03820e-05
 7.41000e+00  1.00000e+00  2.01357e-05
 7.42500e+00  1.00000e+00  1.98929e-05
 7.44000e+00  1.00000e+00  1.96534e-05
 7.45500e+00  1.00000e+00  1.94174e-05
 7.47000e+00  1.00000e+00  1.91846e-05
 7.48500e+00  1.00000e+00  1.89551e-05
 7.50000e+00  1.00000e+00  1.87287e-05
 7.51500e+00  1.00000e+00  1.85056e-05
 7.53000e+00  1.00000e+00  1.82855e-05
 7.54500e+00  1.00000e+00  1.80685e-05
 7.56000e+00  1.00000e+00  1.78544e-05
 7.57500e+00  1.00000e+00  1.76433e-05
 7.59000e+00  1.00000e+00  1.74352e-05
 7.60500e+00  1.00000e+00  1.72298e-05
 7.62000e+00  1.00000e+00  1.70273e-05
 7.63500e+00  1.00000e+00  1.68276e-05
 7.65000e+00  1.00000e+00  1.66306e-05
 7.66500e+00  1.00000e+00  1.64363e-05
 7.68000e+00  1.00000e+00  1.62446e-05
 7.69500e+00  1.00000e+00  1.60555e-05
 7.71000e+00  1.00000e+00  1.58690e-05
 7.72500e+00  1.00000e+00  1.56850e-05
 7.74000e+00  1.00000e+00  1.55035e-05
 7.75500e+00  1.00000e+00  1.53245e-05
 7.77000e+00  1.00000e+00  1.51478e-05
 7.78500e+00  1.00000e+00  1.49736e-05
 7.80000e+00  1.00000e+00  1.48016e-05
 7.81500e+00  1.00000e+00  1.46320e-05
 7.83000e+00  1.00000e+00  1.44646e-05
 7.84500e+00  1.00000e+00  1.42994e-05
 7.86000e+00  1.00000e+00  1.41365e-05
 7.87500e+00  1.00000e+00  1.39757e-05
 7.89000e+00  1.00000e+00  1.38170e-05
 7.90500e+00  1.00000e+00  1.36605e-05
 7.92000e+00  1.00000e+00  1.35060e-05
 7.93500e+00  1.00000e+00  1.33535e-05
 7.95000e+00  1.00000e+00  1.32030e-05
 7.96500e+00  1.00000e+00  1.30546e-05
 7.98000e+00  1.00000e+00  1.29080e-05
 7.99500e+00  1.00000e+00  1.27634e-05
 8.01000e+00  1.00000e+00  1.26207e-05
 8.02500e+00  1.00000e+00  1.24798e-05
 8.04000e+00  1.00000e+00  1.23407e-05
 8.05500e+00  1.00000e+00  1.22035e-05
 8.07000e+00  1.00000e+00  1.20680e-05
 8.08500e+00  1.00000e+00  1.19343e-05
 8.10000e+00  1.00000e+00  1.18023e-05
 8.11500e+00  1.00000e+00  1.16720e-05
 8.13000e+00  1.00000e+00  1.15434e-05
 8.14500e+00  1.00000e+00  1.14164e-05
 8.16000e+00  1.00000e+00  1.12911e-05
 8.17500e+00  1.00000e+00  1.11674e-05
 8.19000e+00  1.00000e+00  1.10452e-05
 8.20500e+00  1.00000e+00  1.09246e-05
 8.22000e+00  1.00000e+00  1.08055e-05
 8.23500e+00  1.00000e+00  1.06880e-05
 8.25000e+00  1.00000e+00  1.05719e-05
 8.26500e+00  1.00000e+00  1.04573e-05
 8.28000e+00  1.00000e+00  1.03442e-05
 8.29500e+00  1.00000e+00  1.02324e-05
 8.31000e+00  1.00000e+00  1.01221e-05
 8.32500e+00  1.00000e+00  1.00132e-05
